Date,Open,High,Low,Close,Adj Close,Volume
04/01/2016,10485.80957,10485.91016,10248.58008,10283.44043,10283.44043,119844300
05/01/2016,10373.26953,10384.25977,10173.51953,10310.09961,10310.09961,84894800
06/01/2016,10288.67969,10288.67969,10094.17969,10214.01953,10214.01953,90465700
07/01/2016,10144.16992,10145.46973,9810.469727,9979.849609,9979.849609,128029000
08/01/2016,10010.46973,10122.45996,9849.339844,9849.339844,9849.339844,98631100
11/01/2016,9814.040039,9978.69043,9813.019531,9825.070313,9825.070313,92547600
12/01/2016,9832.820313,10092.66992,9832.820313,9985.429688,9985.429688,99681300
13/01/2016,10112.34961,10164.04981,9929.070313,9960.959961,9960.959961,93643400
14/01/2016,9836.849609,9884.269531,9614.769531,9794.200195,9794.200195,137020800
15/01/2016,9778.360352,9832.919922,9459.089844,9545.269531,9545.269531,142005800
18/01/2016,9542.599609,9657.94043,9457.950195,9521.849609,9521.849609,91275200
19/01/2016,9722.639648,9756.139648,9626.650391,9664.209961,9664.209961,102829600
20/01/2016,9430.129883,9490.450195,9314.570313,9391.639648,9391.639648,138206200
21/01/2016,9400.69043,9656.330078,9348.740234,9574.160156,9574.160156,147730300
22/01/2016,9762.549805,9837.620117,9704.900391,9764.879883,9764.879883,127518300
25/01/2016,9790.44043,9800.490234,9681.700195,9736.150391,9736.150391,94406900
26/01/2016,9599.55957,9867.179688,9563.639648,9822.75,9822.75,113632600
27/01/2016,9781.419922,9880.820313,9728.639648,9880.820313,9880.820313,91926100
28/01/2016,9826.280273,9905.080078,9594.799805,9639.589844,9639.589844,117743700
29/01/2016,9772.580078,9798.379883,9656.360352,9798.110352,9798.110352,117174600
01/02/2016,9823.730469,9827.099609,9638.580078,9757.879883,9757.879883,92729400
02/02/2016,9721.179688,9729.230469,9536.969727,9581.040039,9581.040039,107857900
03/02/2016,9541.530273,9577.200195,9350.980469,9434.820313,9434.820313,125091400
04/02/2016,9522.669922,9539.919922,9270.089844,9393.360352,9393.360352,133766200
05/02/2016,9375.290039,9469.709961,9250.839844,9286.230469,9286.230469,134856000
08/02/2016,9329.870117,9337.519531,8937.980469,8979.360352,8979.360352,154467600
09/02/2016,8980.709961,9041.900391,8772.879883,8879.400391,8879.400391,159802700
10/02/2016,8937.980469,9128.540039,8875.450195,9017.290039,9017.290039,136822300
11/02/2016,8887.889648,8899.570313,8699.290039,8752.870117,8752.870117,153636300
12/02/2016,8854.400391,8967.509766,8815.769531,8967.509766,8967.509766,160471700
15/02/2016,9163.540039,9249.459961,9134.759766,9206.839844,9206.839844,127182100
16/02/2016,9242.75,9269.05957,9079.19043,9135.110352,9135.110352,106014200
